,url,brand,model,version,year,km,price
10445,/clasificados/usados/hyundai/accent/gl-mid-aut/17829778,hyundai,accent,gl mid aut,2018,52000,195000
10446,/clasificados/usados/ford/figo-sedan/titanium-aut/17730974,ford,figo sedan,titanium aut,2018,20388,195000
10447,/clasificados/usados/volkswagen/vento/comfortline-aut/17809984,volkswagen,vento,comfortline aut,2019,17012,195000
10448,/clasificados/usados/chevrolet/aveo/lt-aut-(nuevo)/17719870,chevrolet,aveo,lt aut (nuevo),2018,30000,195000
10449,/clasificados/usados/renault/duster/dakar/17719861,renault,duster,dakar,2018,30000,195000
10450,/clasificados/usados/ford/figo-sedan/titanium-aut/17738078,ford,figo sedan,titanium aut,2018,56000,195000
10451,/clasificados/usados/seat/ibiza/style-urban-techo-p-16l/17762480,seat,ibiza,style urban techo p. 1.6l,2018,19000,195000
10452,/clasificados/usados/volkswagen/up/high-up/17698790,volkswagen,up!,high up!,2018,12460,195000
10453,/clasificados/usados/volkswagen/vento/highline/17729495,volkswagen,vento,highline,2018,39500,195000
10454,/clasificados/usados/nissan/versa/advance/17692341,nissan,versa,advance,2018,35000,195000
10455,/clasificados/usados/volkswagen/jetta/20-tiptronic/17875125,volkswagen,jetta,2.0 tiptronic,2018,34657,195900
10456,/clasificados/usados/volkswagen/jetta/4p-20l-115hp-at-r-16/17869046,volkswagen,jetta,4p 2.0l 115hp at r-16,2018,39874,195900
10457,/clasificados/usados/volkswagen/jetta/20-tiptronic/17869030,volkswagen,jetta,2.0 tiptronic,2018,39879,195900
10458,/clasificados/usados/chevrolet/cavalier/premier-aut/17859855,chevrolet,cavalier,premier aut,2018,56299,196000
10459,/clasificados/usados/ford/figo-sedan/impulse-aut-aa/17864358,ford,figo sedan,impulse aut a/a,2019,53000,196000
10460,/clasificados/usados/nissan/versa/advance-aut/17819308,nissan,versa,advance aut,2019,21000,196000
10461,/clasificados/usados/chevrolet/cavalier/ls-aut/17861980,chevrolet,cavalier,ls aut,2019,34268,196800
10462,/clasificados/usados/chevrolet/cavalier/lt-aut/17861028,chevrolet,cavalier,lt aut,2019,20202,196800
10463,/clasificados/usados/dodge/attitude/sxt/17863834,dodge,attitude,sxt,2018,21756,196900
10464,/clasificados/usados/chevrolet/spark/5p-hb-ltz-14l-at-aac-f-niebla-ra-15/17871718,chevrolet,spark,5p hb ltz 1.4l at a/ac. f. niebla ra-15,2018,25297,197000
10465,/clasificados/usados/volkswagen/jetta/trendline-20/17816577,volkswagen,jetta,trendline 2.0,2018,16000,197000
10466,/clasificados/usados/chevrolet/cavalier/lt-aut/17864730,chevrolet,cavalier,lt aut,2018,14000,197500
10467,/clasificados/usados/renault/kangoo/express/17865233,renault,kangoo,express,2018,27324,197900
10468,/clasificados/usados/renault/fluence/dynamique-cvt/17871670,renault,fluence,dynamique cvt,2018,52400,198000
10469,/clasificados/usados/volkswagen/vento/4p-confortline-l416-man/17870909,volkswagen,vento,4p confortline l4/1.6 man,2019,16304,198000
10470,/clasificados/usados/mazda/2/i-grand-touring-aut/17876095,mazda,2,i grand touring aut,2018,34000,198000
10471,/clasificados/usados/volkswagen/vento/comfortline/17841692,volkswagen,vento,comfortline,2018,76083,198000
10472,/clasificados/usados/volkswagen/vento/comfortline/17841693,volkswagen,vento,comfortline,2018,77930,198000
10473,/clasificados/usados/ford/figo-hatchback/energy/17862271,ford,figo hatchback,energy,2019,20000,198000
10474,/clasificados/usados/volkswagen/vento/comfortline/17841690,volkswagen,vento,comfortline,2018,77101,198000
10475,/clasificados/usados/renault/stepway/intens/17820799,renault,stepway,intens,2018,32240,198000
10476,/clasificados/usados/ford/figo-sedan/titanium-aut/17818730,ford,figo sedan,titanium aut,2018,32000,198000
10477,/clasificados/usados/ford/figo-sedan/impulse-aa/17818357,ford,figo sedan,impulse a/a,2019,52,198000
10478,/clasificados/usados/ford/figo-sedan/impulse-aa/17815009,ford,figo sedan,impulse a/a,2019,55,198000
10479,/clasificados/usados/hyundai/accent/gl-mid/17699253,hyundai,accent,gl mid,2018,22000,198000
10480,/clasificados/usados/chevrolet/spark/active/17694459,chevrolet,spark,active,2018,4550,198000
10481,/clasificados/usados/renault/duster/zen-aut/17694445,renault,duster,zen aut,2018,22000,198000
10482,/clasificados/usados/volkswagen/polo/16l-comfortline-4p/17824690,volkswagen,polo,1.6l comfortline 4p,2019,27000,198500
10483,/clasificados/usados/volkswagen/vento/comfortline-aut/17862315,volkswagen,vento,comfortline aut,2018,10,199000
10484,/clasificados/usados/renault/duster/5p-zen-l420-man/17872629,renault,duster,5p zen l4/2.0 man,2018,31842,199000
10485,/clasificados/usados/chevrolet/cavalier/4p-lt-15l-ta-aac-ve-ra-15/17880259,chevrolet,cavalier,4p lt 1.5l ta a/ac. ve ra-15,2018,53476,199000
10486,/clasificados/usados/volkswagen/vento/comfortline-aut/17862316,volkswagen,vento,comfortline aut,2018,10,199000
10487,/clasificados/usados/volkswagen/saveiro/starline-ac/17870710,volkswagen,saveiro,starline ac,2018,17690,199000
10488,/clasificados/usados/volkswagen/vento/comfortline-aut/17862313,volkswagen,vento,comfortline aut,2018,81769,199000
10489,/clasificados/usados/chrysler/neon/se/17863045,chrysler,neon,se,2018,10787,199000
10490,/clasificados/usados/nissan/march/sr/17851614,nissan,march,sr,2018,39534,199000
10491,/clasificados/usados/nissan/versa/4p-sense-l416-aut/17868940,nissan,versa,4p sense l4/1.6 aut,2019,30551,199000
10492,/clasificados/usados/volkswagen/jetta/20-tiptronic/17857050,volkswagen,jetta,2.0 tiptronic,2018,64000,199000
10493,/clasificados/usados/honda/city/lx-15l-aut/17822402,honda,city,lx 1.5l aut,2018,69500,199000
10494,/clasificados/usados/volkswagen/gol-sedan/trendline-i---motion/17818201,volkswagen,gol sedan,trendline i - motion,2018,10917,199000
10495,/clasificados/usados/volkswagen/vento/comfortline-aut/17821086,volkswagen,vento,comfortline aut,2018,73850,199000
10496,/clasificados/usados/volkswagen/vento/comfortline-std/17824785,volkswagen,vento,comfortline std.,2019,24900,199000
10497,/clasificados/usados/baic/x25/fashion/17724677,baic,x25,fashion,2018,7000,199000
10498,/clasificados/usados/kia/rio-sedan/5p-lx-l416-aut/17705395,kia,rio sedan,5p lx l4/1.6 aut,2018,90000,199000
10499,/clasificados/usados/nissan/tiida-sedan/sense-aut/17876271,nissan,tiida sedan,sense aut,2018,14067,199900
10500,/clasificados/usados/nissan/sentra/4p-sense-l418-aut/17865594,nissan,sentra,4p sense l4/1.8 aut,2018,81059,199900
10501,/clasificados/usados/nissan/versa/advance-aut/17834585,nissan,versa,advance aut,2018,49000,199900
10502,/clasificados/usados/volkswagen/jetta/trendline-20/17822964,volkswagen,jetta,trendline 2.0,2018,56449,199900
10503,/clasificados/usados/volkswagen/vento/4p-confortline-l416-man/17877686,volkswagen,vento,4p confortline l4/1.6 man,2019,18731,200000
10504,/clasificados/usados/ford/figo-sedan/impulse-aut-aa/17859755,ford,figo sedan,impulse aut a/a,2018,2500,200000
10505,/clasificados/usados/suzuki/swift/glx/17870093,suzuki,swift,glx,2018,56000,200000
10506,/clasificados/usados/nissan/versa/advance-at-16l/17836187,nissan,versa,advance at 1.6l,2018,30345,200000
10507,/clasificados/usados/kia/rio-sedan/lx-aut/17876154,kia,rio sedan,lx aut,2019,22500,200000
10508,/clasificados/usados/nissan/versa/advance-at-16l/17829539,nissan,versa,advance at 1.6l,2018,29317,200000
10509,/clasificados/usados/kia/rio-sedan/lx/17839819,kia,rio sedan,lx,2018,24000,200000
10510,/clasificados/usados/ford/figo-sedan/impulse-aut-aa/17793936,ford,figo sedan,impulse aut a/a,2019,31000,200000
10511,/clasificados/usados/volkswagen/polo/16l-comfortline-5p/17812764,volkswagen,polo,1.6l comfortline 5p,2019,9000,200000
10512,/clasificados/usados/ford/figo-sedan/titanium-aut/17749981,ford,figo sedan,titanium aut,2018,18065,200000
10513,/clasificados/usados/volkswagen/vento/highline-tdi-dsg/17728335,volkswagen,vento,highline tdi dsg,2019,2000,200000
10514,/clasificados/usados/renault/stepway/dynamique/17709884,renault,stepway,dynamique,2018,61000,200000
10515,/clasificados/usados/volkswagen/polo-hatchback/design--sound/17865135,volkswagen,polo hatchback,design & sound,2019,24714,201000
10516,/clasificados/usados/renault/logan/4p-intens-l416-aut/17826654,renault,logan,4p intens l4/1.6 aut,2018,39111,201900
10517,/clasificados/usados/chevrolet/aveo/4p-lt-l416-man/17768049,chevrolet,aveo,4p lt l4/1.6 man,2018,13079,201900
10518,/clasificados/usados/peugeot/208/16l-allure-pack/17876104,peugeot,208,1.6l allure pack,2018,26161,202000
10519,/clasificados/usados/volkswagen/jetta/20-tiptronic/17852750,volkswagen,jetta,2.0 tiptronic,2018,68000,203000
10520,/clasificados/usados/kia/rio-sedan/lx-aut/17688124,kia,rio sedan,lx aut,2018,20000,203000
10521,/clasificados/usados/renault/duster/zen/17876275,renault,duster,zen,2018,43750,204000
10522,/clasificados/usados/renault/duster/expression/17872483,renault,duster,expression,2018,32424,204000
10523,/clasificados/usados/ford/fiesta-sedan/se/17856460,ford,fiesta sedan,se,2019,13040,204000
10524,/clasificados/usados/ford/figo-sedan/energy/17849018,ford,figo sedan,energy,2019,149,204000
10525,/clasificados/usados/volkswagen/polo/16l-base-4p/17813265,volkswagen,polo,1.6l base 4p,2018,35000,204000
10526,/clasificados/usados/ford/figo-sedan/energy/17849036,ford,figo sedan,energy,2019,272,204000
10527,/clasificados/usados/ford/figo-sedan/energy/17722144,ford,figo sedan,energy,2018,20100,204000
10528,/clasificados/usados/volkswagen/polo/16l-comfortline-5p/17890860,volkswagen,polo,1.6l comfortline 5p,2018,69904,204900
10529,/clasificados/usados/chevrolet/cavalier/ls-aut/17842748,chevrolet,cavalier,ls aut,2019,44498,204900
10530,/clasificados/usados/volkswagen/polo-hatchback/16l-tiptronic/17872540,volkswagen,polo hatchback,1.6l tiptronic,2018,23987,205000
10531,/clasificados/usados/hyundai/grand-i10/4p-gls-l412-aut/17878908,hyundai,grand i10,4p gls l4/1.2 aut,2018,49000,205000
10532,/clasificados/usados/volkswagen/vento/comfortline/17865416,volkswagen,vento,comfortline,2018,17900,205000
10533,/clasificados/usados/volkswagen/vento/comfortline-aut/17864898,volkswagen,vento,comfortline aut,2018,42117,205000
10534,/clasificados/usados/renault/duster/zen/17878047,renault,duster,zen,2019,14000,205000
10535,/clasificados/usados/chevrolet/cavalier/4p-lt-l415-aut/17879072,chevrolet,cavalier,4p lt l4/1.5 aut,2018,24049,205000
10536,/clasificados/usados/volkswagen/polo-hatchback/design--sound/17871046,volkswagen,polo hatchback,design & sound,2019,24220,205000
10537,/clasificados/usados/toyota/yaris-sedan/core/17870562,toyota,yaris sedan,core,2018,43573,205000
10538,/clasificados/usados/volkswagen/polo-hatchback/16l-aut/17871087,volkswagen,polo hatchback,1.6l aut,2018,27539,205000
10539,/clasificados/usados/volkswagen/jetta/20-tiptronic/17862857,volkswagen,jetta,2.0 tiptronic,2018,41318,205000
10540,/clasificados/usados/volkswagen/vento/highline/17871073,volkswagen,vento,highline,2018,40807,205000
10541,/clasificados/usados/volkswagen/polo-hatchback/design--sound/17869929,volkswagen,polo hatchback,design & sound,2019,23151,205000
10542,/clasificados/usados/nissan/sentra/4p-sense-l418-man/17871503,nissan,sentra,4p sense l4/1.8 man,2018,37788,205000
10543,/clasificados/usados/renault/stepway/5p-intens-l416-man/17871007,renault,stepway,5p intens l4/1.6 man,2018,30062,205000
10544,/clasificados/usados/volkswagen/polo/5p-l416-aut/17876379,volkswagen,polo,5p l4/1.6 aut,2018,22861,205000
10545,/clasificados/usados/renault/duster/zen/17843999,renault,duster,zen,2018,1,205000
10546,/clasificados/usados/renault/duster/5p-zen-l420-aut/17825162,renault,duster,5p zen l4/2.0 aut,2018,41500,205000
10547,/clasificados/usados/kia/soul/5p-lx-l416-aut/17816481,kia,soul,5p lx l4/1.6 aut,2018,54300,205000
10548,/clasificados/usados/volkswagen/polo-hatchback/design--sound/17824199,volkswagen,polo hatchback,design & sound,2019,13581,205000
10549,/clasificados/usados/seat/ibiza/style-16l-5p/17819705,seat,ibiza,style 1.6l 5p,2018,26500,205000
10550,/clasificados/usados/volkswagen/polo/16/17719866,volkswagen,polo,1.6,2018,26000,205000
10551,/clasificados/usados/toyota/yaris/5p-15l-s/17737838,toyota,yaris,5p 1.5l s,2018,12797,205000
10552,/clasificados/usados/renault/stepway/trek/17875065,renault,stepway,trek,2018,110000,205900
10553,/clasificados/usados/volkswagen/polo/5p-design--sound-l416-man/17879809,volkswagen,polo,5p design & sound l4/1.6 man,2019,24868,206088
10554,/clasificados/usados/volkswagen/vento/comfortline/17870399,volkswagen,vento,comfortline,2019,18659,207000
10555,/clasificados/usados/volkswagen/vento/comfortline/17870400,volkswagen,vento,comfortline,2019,18659,207000
10556,/clasificados/usados/chevrolet/cavalier/lt-aut/17722143,chevrolet,cavalier,lt aut,2018,19110,207000
10557,/clasificados/usados/volkswagen/polo/16l-comfortline-5p/17877095,volkswagen,polo,1.6l comfortline 5p,2019,17000,208000
10558,/clasificados/usados/hyundai/accent/4p-gl-l416-aut/17878915,hyundai,accent,4p gl l4/1.6 aut,2018,44000,208000
10559,/clasificados/usados/chevrolet/beat/beat-ltz-tm/17863488,chevrolet,beat,beat ltz tm,2019,1997,208000
10560,/clasificados/usados/nissan/versa/exclusive-aut/17803422,nissan,versa,exclusive aut,2018,40021,208000
10561,/clasificados/usados/volkswagen/vento/4p-confortline-l416-man/17871173,volkswagen,vento,4p confortline l4/1.6 man,2019,11185,208500
10562,/clasificados/usados/dodge/neon/se/17743973,dodge,neon,se,2018,18451,208500
10563,/clasificados/usados/volkswagen/jetta/20-tiptronic/17840279,volkswagen,jetta,2.0 tiptronic,2018,35009,208900
10564,/clasificados/usados/kia/rio-sedan/lx-aut/17860223,kia,rio sedan,lx aut,2019,12500,209000
10565,/clasificados/usados/kia/rio-sedan/5p-hb-lx-tm6-ve-f-niebla-ra-15/17871408,kia,rio sedan,5p hb lx tm6 ve f. niebla ra-15,2018,34000,209000
10566,/clasificados/usados/volkswagen/vento/comfortline-tdi/17842839,volkswagen,vento,comfortline tdi,2018,10,209000
10567,/clasificados/usados/volkswagen/up/connect/17818185,volkswagen,up!,connect,2018,19599,209000
10568,/clasificados/usados/volkswagen/up/connect/17818182,volkswagen,up!,connect,2018,23634,209000
10569,/clasificados/usados/volkswagen/jetta/20/17857299,volkswagen,jetta,2.0,2018,4582,209000
10570,/clasificados/usados/volkswagen/up/connect/17794716,volkswagen,up!,connect,2018,19666,209000
10571,/clasificados/usados/volkswagen/vento/comfortline-aut/17845280,volkswagen,vento,comfortline aut,2019,30000,209500
10572,/clasificados/usados/chevrolet/cavalier/4-pts-c-premier-at/17880220,chevrolet,cavalier,4 pts. c premier at,2019,40046,209900
10573,/clasificados/usados/peugeot/208/5p-allure-5p-16hdi-92hp-man-es-5vel-fln/17871685,peugeot,208,5p allure 5p 1.6hdi 92hp man es 5vel fln,2018,25657,209900
10574,/clasificados/usados/chevrolet/cavalier/4-pts-c-premier-at/17869818,chevrolet,cavalier,4 pts. c premier at,2019,32478,209900
10575,/clasificados/usados/nissan/versa/4p-sense-at-aac-ve/17870857,nissan,versa,4p sense at a/ac. ve.,2019,24299,209900
10576,/clasificados/usados/volkswagen/polo/16l-comfortline-5p/17868424,volkswagen,polo,1.6l comfortline 5p,2019,17700,209900
10577,/clasificados/usados/nissan/versa/advance-aut/17863836,nissan,versa,advance aut,2019,38031,209900
10578,/clasificados/usados/chevrolet/cavalier/4-pts-c-premier-at/17871716,chevrolet,cavalier,4 pts. c premier at,2019,25970,209900
10579,/clasificados/usados/chevrolet/cavalier/4-pts-c-premier-at/17871744,chevrolet,cavalier,4 pts. c premier at,2019,30001,209900
10580,/clasificados/usados/chevrolet/spark/active/17838247,chevrolet,spark,active,2019,7050,209900
10581,/clasificados/usados/kia/forte/ex-aut/17872753,kia,forte,ex aut,2018,26529,209999
10582,/clasificados/usados/ram/700/slt-club-cab/17867631,ram,700,slt club cab,2018,36410,210000
10583,/clasificados/usados/nissan/march/advance-navi-aut/17872673,nissan,march,advance navi aut,2019,2200,210000
10584,/clasificados/usados/renault/duster/intens/17871662,renault,duster,intens,2018,18041,210000
10585,/clasificados/usados/kia/rio-hatchback/l/17880206,kia,rio hatchback,l,2018,41967,210000
10586,/clasificados/usados/mazda/2/i-touring/17891542,mazda,2,i touring,2018,54000,210000
10587,/clasificados/usados/volkswagen/polo-hatchback/design--sound/17877682,volkswagen,polo hatchback,design & sound,2019,1288,210000
10588,/clasificados/usados/renault/duster/intens/17876545,renault,duster,intens,2018,26000,210000
10589,/clasificados/usados/toyota/yaris/4p-sedan-core-l415-man/17878214,toyota,yaris,4p sedan core l4/1.5 man,2019,33050,210000
10590,/clasificados/usados/volkswagen/polo-hatchback/design--sound/17877683,volkswagen,polo hatchback,design & sound,2019,25031,210000
10591,/clasificados/usados/renault/stepway/5p-intens-l416-man/17874752,renault,stepway,5p intens l4/1.6 man,2019,12763,210000
10592,/clasificados/usados/volkswagen/polo-hatchback/design--sound/17871110,volkswagen,polo hatchback,design & sound,2019,14526,210000
10593,/clasificados/usados/volkswagen/jetta/4p-trendline-l525-man/17870905,volkswagen,jetta,4p trendline l5/2.5 man,2018,25731,210000
10594,/clasificados/usados/volkswagen/vento/4p-confortline-l416-man/17870904,volkswagen,vento,4p confortline l4/1.6 man,2019,8268,210000
10595,/clasificados/usados/renault/duster/zen/17864279,renault,duster,zen,2018,53539,210000
10596,/clasificados/usados/volkswagen/jetta/4p-l420-man/17872190,volkswagen,jetta,4p l4/2.0 man,2018,52718,210000
10597,/clasificados/usados/renault/duster/intens/17863076,renault,duster,intens,2018,10692,210000
10598,/clasificados/usados/nissan/versa/exclusive-navi-aut/17823453,nissan,versa,exclusive navi aut,2018,7164,210000
10599,/clasificados/usados/kia/forte/lx-aut/17877490,kia,forte,lx aut,2018,25000,210000
10600,/clasificados/usados/volkswagen/vento/sound/17873989,volkswagen,vento,sound,2018,18800,210000
10601,/clasificados/usados/nissan/march/sr/17824356,nissan,march,sr,2018,4314,210000
10602,/clasificados/usados/chevrolet/cavalier/4p-ls-l415-aut/17877621,chevrolet,cavalier,4p ls l4/1.5 aut,2018,37445,210000
10603,/clasificados/usados/seat/toledo/4p-reference-l416-man/17877629,seat,toledo,4p reference l4/1.6 man,2018,35377,210000
10604,/clasificados/usados/seat/toledo/style-10l/17863160,seat,toledo,style 1.0l,2018,35000,210000
10605,/clasificados/usados/nissan/sentra/4p-sense-l418-aut/17815222,nissan,sentra,4p sense l4/1.8 aut,2018,42314,210000
10606,/clasificados/usados/nissan/sentra/4p-sense-l418-aut/17815225,nissan,sentra,4p sense l4/1.8 aut,2018,50543,210000
10607,/clasificados/usados/volkswagen/vento/highline-aut/17762587,volkswagen,vento,highline aut,2018,60000,210000
10608,/clasificados/usados/chevrolet/tornado/paq-a/17831414,chevrolet,tornado,paq a,2019,2000,210000
10609,/clasificados/usados/volkswagen/jetta/20-tiptronic/17740141,volkswagen,jetta,2.0 tiptronic,2018,33473,210000
10610,/clasificados/usados/volkswagen/jetta/20-tiptronic/17751676,volkswagen,jetta,2.0 tiptronic,2018,41342,210000
10611,/clasificados/usados/volkswagen/jetta/20-tiptronic/17740140,volkswagen,jetta,2.0 tiptronic,2018,39947,210000
10612,/clasificados/usados/volkswagen/vento/tdi-comfortline/17719851,volkswagen,vento,tdi comfortline,2018,31800,210000
10613,/clasificados/usados/ford/fiesta-sedan/se-aut/17762104,ford,fiesta sedan,se aut,2018,30000,210000
10614,/clasificados/usados/kia/forte/lx/17720212,kia,forte,lx,2018,53050,210000
10615,/clasificados/usados/seat/ibiza/style-16l-5p/17779549,seat,ibiza,style 1.6l 5p,2018,16000,210000
10616,/clasificados/usados/hyundai/accent/hb-gl-mid-aut/17757168,hyundai,accent,hb gl mid aut,2018,13000,210000
10617,/clasificados/usados/nissan/versa/advance-aut/17731041,nissan,versa,advance aut,2018,100,210000
10618,/clasificados/usados/volkswagen/vento/4p-confortline-l416-man/17879481,volkswagen,vento,4p confortline l4/1.6 man,2019,19284,210103
10619,/clasificados/usados/volkswagen/vento/4p-confortline-l416-man/17891334,volkswagen,vento,4p confortline l4/1.6 man,2019,18378,211682
10620,/clasificados/usados/hyundai/accent/4p-gl-l416-aut/17878912,hyundai,accent,4p gl l4/1.6 aut,2018,40000,212000
10621,/clasificados/usados/seat/ibiza/style-16l/17823884,seat,ibiza,style 1.6l,2018,30000,212000
10622,/clasificados/usados/toyota/yaris-r/le-aut/17692061,toyota,yaris r,le aut,2018,29050,212000
10623,/clasificados/usados/volkswagen/polo-hatchback/design--sound/17871600,volkswagen,polo hatchback,design & sound,2019,10789,213000
10624,/clasificados/usados/volkswagen/polo-hatchback/design--sound/17869931,volkswagen,polo hatchback,design & sound,2019,10789,213000
10625,/clasificados/usados/volkswagen/vento/tdi-comfortline/17858936,volkswagen,vento,tdi comfortline,2018,47395,213000
10626,/clasificados/usados/volkswagen/polo-hatchback/design--sound/17871406,volkswagen,polo hatchback,design & sound,2019,16529,213000
10627,/clasificados/usados/volkswagen/vento/tdi-comfortline/17858937,volkswagen,vento,tdi comfortline,2018,47395,213001
10628,/clasificados/usados/volkswagen/vento/tdi-comfortline/17858938,volkswagen,vento,tdi comfortline,2018,47395,213010
10629,/clasificados/usados/kia/soul/lx/17879039,kia,soul,lx,2018,35000,214000
10630,/clasificados/usados/volkswagen/polo/5p-design--sound-l416-man/17878252,volkswagen,polo,5p design & sound l4/1.6 man,2019,17889,214229
10631,/clasificados/usados/volkswagen/vento/4p-highline-l416-man/17872749,volkswagen,vento,4p highline l4/1.6 man,2018,46759,214900
10632,/clasificados/usados/chevrolet/cavalier/premier-aut/17864456,chevrolet,cavalier,premier aut,2019,24800,214900
10633,/clasificados/usados/chevrolet/cavalier/premier-aut/17842661,chevrolet,cavalier,premier aut,2019,26612,214900
10634,/clasificados/usados/chevrolet/cavalier/premier-aut/17859749,chevrolet,cavalier,premier aut,2019,28603,214900
10635,/clasificados/usados/chevrolet/cavalier/lt-aut/17837462,chevrolet,cavalier,lt aut,2018,35212,214900
10636,/clasificados/usados/chevrolet/cavalier/premier-aut/17843030,chevrolet,cavalier,premier aut,2019,27360,214900
10637,/clasificados/usados/chevrolet/cavalier/premier-aut/17856562,chevrolet,cavalier,premier aut,2019,31943,214900
10638,/clasificados/usados/nissan/march/5p-advance-l416-aut-navi/17800077,nissan,march,5p advance l4/1.6 aut navi,2018,5460,214900
10639,/clasificados/usados/volkswagen/polo/16l-comfortline-5p/17866826,volkswagen,polo,1.6l comfortline 5p,2019,22673,215000
10640,/clasificados/usados/volkswagen/saveiro/robust-(cabina-sencilla)/17867626,volkswagen,saveiro,robust (cabina sencilla),2019,2410,215000
10641,/clasificados/usados/renault/captur/5p-intens-l420-man/17891920,renault,captur,5p intens l4/2.0 man,2018,39614,215000
10642,/clasificados/usados/volkswagen/polo/5p-design--sound-l416-man/17876381,volkswagen,polo,5p design & sound l4/1.6 man,2019,14129,215000
10643,/clasificados/usados/volkswagen/polo-hatchback/design--sound/17863932,volkswagen,polo hatchback,design & sound,2019,7221,215000
10644,/clasificados/usados/nissan/versa/exclusive-navi-aut/17860043,nissan,versa,exclusive navi aut,2018,30299,215000
10645,/clasificados/usados/volkswagen/vento/comfortline/17871400,volkswagen,vento,comfortline,2019,25065,215000
10646,/clasificados/usados/volkswagen/jetta/trendline-20/17871399,volkswagen,jetta,trendline 2.0,2018,18695,215000
10647,/clasificados/usados/renault/kangoo/intens/17865399,renault,kangoo,intens,2019,21,215000
10648,/clasificados/usados/renault/duster/zen/17871667,renault,duster,zen,2018,30191,215000
10649,/clasificados/usados/seat/ibiza/reference-16l-5p/17841350,seat,ibiza,reference 1.6l 5p,2018,18620,215000
10650,/clasificados/usados/honda/fit/5p-fun-l415-man/17848740,honda,fit,5p fun l4/1.5 man,2018,43000,215000
10651,/clasificados/usados/volkswagen/polo/5p-design--sound-l416-man/17876386,volkswagen,polo,5p design & sound l4/1.6 man,2019,26494,215000
10652,/clasificados/usados/volkswagen/vento/comfortline/17865481,volkswagen,vento,comfortline,2018,20005,215000
10653,/clasificados/usados/volkswagen/polo-hatchback/design--sound/17834816,volkswagen,polo hatchback,design & sound,2019,25219,215000
10654,/clasificados/usados/nissan/versa/4p-sense-l416-man/17868953,nissan,versa,4p sense l4/1.6 man,2019,10700,215000
10655,/clasificados/usados/volkswagen/jetta/20/17856673,volkswagen,jetta,2.0,2018,15235,215000
10656,/clasificados/usados/volkswagen/polo-hatchback/design--sound/17871407,volkswagen,polo hatchback,design & sound,2019,14840,215000
10657,/clasificados/usados/volkswagen/polo-hatchback/design--sound/17834815,volkswagen,polo hatchback,design & sound,2019,25028,215000
10658,/clasificados/usados/renault/kangoo/intens/17862032,renault,kangoo,intens,2019,1000,215000
10659,/clasificados/usados/volkswagen/polo-hatchback/design--sound/17834817,volkswagen,polo hatchback,design & sound,2019,25603,215000
10660,/clasificados/usados/nissan/sentra/sense/17845191,nissan,sentra,sense,2018,106905,215000
10661,/clasificados/usados/volkswagen/polo-hatchback/design--sound/17819316,volkswagen,polo hatchback,design & sound,2019,752,215000
10662,/clasificados/usados/volkswagen/jetta/fest-tiptronic/17835326,volkswagen,jetta,fest tiptronic,2018,30249,215000
10663,/clasificados/usados/volkswagen/jetta/fest-tiptronic/17835325,volkswagen,jetta,fest tiptronic,2018,28410,215000
10664,/clasificados/usados/renault/kangoo/intens/17862036,renault,kangoo,intens,2019,1000,215000
10665,/clasificados/usados/renault/kangoo/intens/17862040,renault,kangoo,intens,2019,1000,215000
10666,/clasificados/usados/volkswagen/polo-hatchback/startline/17794838,volkswagen,polo hatchback,startline,2019,10675,215000
10667,/clasificados/usados/toyota/corolla/base/17826137,toyota,corolla,base,2018,51000,215000
10668,/clasificados/usados/nissan/versa/4p-exclusive-l416-aut/17868870,nissan,versa,4p exclusive l4/1.6 aut,2018,29463,215700
10669,/clasificados/usados/volkswagen/jetta/comfortline-tiptronic/17867615,volkswagen,jetta,comfortline tiptronic,2019,3729,216500
10670,/clasificados/usados/nissan/sentra/advance-aut/17749998,nissan,sentra,advance aut,2018,69926,217000
10671,/clasificados/usados/volkswagen/polo-hatchback/16l-tiptronic/17700058,volkswagen,polo hatchback,1.6l tiptronic,2019,7700,217000
10672,/clasificados/usados/kia/forte/lx-aut/17864607,kia,forte,lx aut,2018,52488,217900
10673,/clasificados/usados/dodge/attitude/se-aut/17705346,dodge,attitude,se aut,2019,877,217900
10674,/clasificados/usados/fiat/uno/way/17705098,fiat,uno,way,2019,51,217900
10675,/clasificados/usados/renault/kangoo/aa/17877155,renault,kangoo,aa,2019,50,218000
10676,/clasificados/usados/renault/kangoo/aa/17877152,renault,kangoo,aa,2019,50,218000
10677,/clasificados/usados/renault/kangoo/aa/17877154,renault,kangoo,aa,2019,50,218000
10678,/clasificados/usados/volkswagen/polo-hatchback/design--sound/17864462,volkswagen,polo hatchback,design & sound,2019,14100,218000
10679,/clasificados/usados/volkswagen/polo-hatchback/16l-tiptronic/17865414,volkswagen,polo hatchback,1.6l tiptronic,2018,17400,218000
10680,/clasificados/usados/renault/kangoo/aa/17877162,renault,kangoo,aa,2019,50,218000
10681,/clasificados/usados/renault/kangoo/aa/17877159,renault,kangoo,aa,2019,50,218000
10682,/clasificados/usados/renault/kangoo/aa/17877150,renault,kangoo,aa,2019,50,218000
10683,/clasificados/usados/renault/kangoo/aa/17877167,renault,kangoo,aa,2019,50,218000
10684,/clasificados/usados/renault/kangoo/aa/17877166,renault,kangoo,aa,2019,50,218000
10685,/clasificados/usados/renault/kangoo/aa/17877156,renault,kangoo,aa,2019,50,218000
